template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00371.jpg,259,474,51,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00471.jpg,258,474,51,47
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00381.jpg,259,474,51,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00481.jpg,258,474,51,47
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00391.jpg,259,474,51,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00491.jpg,258,474,51,47
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00401.jpg,259,474,51,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00501.jpg,258,474,51,47
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00411.jpg,258,474,51,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00511.jpg,258,474,51,47
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00421.jpg,258,474,51,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00521.jpg,258,474,51,47
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00431.jpg,258,474,51,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00531.jpg,258,474,51,47
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00441.jpg,258,474,51,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00541.jpg,258,474,51,47
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00451.jpg,258,474,51,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00551.jpg,258,474,51,47
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00461.jpg,258,474,51,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00561.jpg,258,474,51,47
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00471.jpg,258,474,51,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00571.jpg,258,474,51,47
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00481.jpg,258,474,51,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00581.jpg,258,474,51,47
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00491.jpg,258,474,51,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Billiards2/img/00591.jpg,258,474,51,47
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00001.jpg,599,273,95,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00101.jpg,785,270,94,107
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00011.jpg,605,276,95,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00111.jpg,816,263,92,102
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00021.jpg,612,279,95,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00121.jpg,826,253,91,99
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00031.jpg,611,283,95,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00131.jpg,801,242,91,99
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00041.jpg,607,285,95,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00141.jpg,758,235,91,96
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00051.jpg,602,288,95,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00151.jpg,729,231,85,90
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00061.jpg,604,291,95,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00161.jpg,698,230,83,88
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00071.jpg,619,292,95,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00171.jpg,665,229,85,92
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00081.jpg,673,287,95,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00181.jpg,644,229,87,96
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00091.jpg,728,280,95,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00191.jpg,626,230,89,100
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00101.jpg,785,270,94,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00201.jpg,611,234,92,103
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00111.jpg,816,263,92,102,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00211.jpg,596,237,94,106
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00121.jpg,826,253,91,99,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00221.jpg,581,245,95,107
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00131.jpg,801,242,91,99,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00231.jpg,574,255,95,107
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00141.jpg,758,235,91,96,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00241.jpg,569,264,96,108
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00151.jpg,729,231,85,90,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00251.jpg,579,271,100,111
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00161.jpg,698,230,83,88,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00261.jpg,626,276,103,107
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00171.jpg,665,229,85,92,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00271.jpg,695,276,103,107
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00181.jpg,644,229,87,96,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00281.jpg,759,275,105,107
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00191.jpg,626,230,89,100,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00291.jpg,818,274,107,107
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00201.jpg,611,234,92,103,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00301.jpg,858,275,107,107
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00211.jpg,596,237,94,106,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00311.jpg,865,264,102,107
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00221.jpg,581,245,95,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00321.jpg,818,248,93,105
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00231.jpg,574,255,95,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00331.jpg,755,239,79,99
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00241.jpg,569,264,96,108,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00341.jpg,692,229,78,93
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00251.jpg,579,271,100,111,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00351.jpg,644,229,78,87
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00261.jpg,626,276,103,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00361.jpg,593,228,71,85
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00271.jpg,695,276,103,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00371.jpg,558,228,78,87
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00281.jpg,759,275,105,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00381.jpg,531,230,79,87
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00291.jpg,818,274,107,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00391.jpg,518,235,79,90
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00301.jpg,858,275,107,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00401.jpg,508,241,79,92
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00311.jpg,865,264,102,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00411.jpg,498,246,79,96
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00321.jpg,818,248,93,105,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00421.jpg,488,249,82,103
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00331.jpg,755,239,79,99,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00431.jpg,479,255,86,107
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00341.jpg,692,229,78,93,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00441.jpg,474,265,89,107
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00351.jpg,644,229,78,87,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00451.jpg,478,273,95,113
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00361.jpg,593,228,71,85,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00461.jpg,484,279,99,118
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00371.jpg,558,228,78,87,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00471.jpg,486,282,99,118
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00381.jpg,531,230,79,87,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00481.jpg,502,280,99,119
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00391.jpg,518,235,79,90,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00491.jpg,521,278,99,118
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00401.jpg,508,241,79,92,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00501.jpg,534,275,99,116
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00411.jpg,498,246,79,96,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00511.jpg,543,273,98,110
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00421.jpg,488,249,82,103,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00521.jpg,547,273,98,107
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00431.jpg,479,255,86,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00531.jpg,545,274,98,107
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00441.jpg,474,265,89,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00541.jpg,559,275,93,104
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00451.jpg,478,273,95,113,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00551.jpg,579,275,87,100
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00461.jpg,484,279,99,118,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00561.jpg,610,267,86,100
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00471.jpg,486,282,99,118,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00571.jpg,644,259,86,100
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00481.jpg,502,280,99,119,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00581.jpg,683,249,84,99
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00491.jpg,521,278,99,118,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boat/img/00591.jpg,718,241,83,95
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00001.jpg,498,247,108,233,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00101.jpg,632,249,103,219
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00011.jpg,553,251,107,230,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00111.jpg,655,246,103,219
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00021.jpg,599,249,107,219,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00121.jpg,666,240,103,219
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00031.jpg,632,249,104,214,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00131.jpg,675,245,95,214
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00041.jpg,647,248,102,214,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00141.jpg,680,249,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00051.jpg,643,251,103,214,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00151.jpg,674,249,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00061.jpg,630,260,103,215,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00161.jpg,676,249,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00071.jpg,602,245,103,219,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00171.jpg,678,248,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00081.jpg,587,245,103,219,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00181.jpg,679,248,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00091.jpg,598,249,103,219,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00191.jpg,679,248,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00101.jpg,632,249,103,219,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00201.jpg,678,249,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00111.jpg,655,246,103,219,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00211.jpg,678,249,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00121.jpg,666,240,103,219,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00221.jpg,677,250,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00131.jpg,675,245,95,214,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00231.jpg,677,250,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00141.jpg,680,249,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00241.jpg,676,250,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00151.jpg,674,249,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00251.jpg,676,250,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00161.jpg,676,249,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00261.jpg,675,250,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00171.jpg,678,248,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00271.jpg,675,250,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00181.jpg,679,248,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00281.jpg,675,250,88,211
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00191.jpg,679,248,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00291.jpg,656,256,92,210
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00201.jpg,678,249,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00301.jpg,620,263,95,210
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00211.jpg,678,249,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00311.jpg,561,260,99,213
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00221.jpg,677,250,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00321.jpg,471,266,106,222
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00231.jpg,677,250,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00331.jpg,387,263,110,245
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00241.jpg,676,250,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00341.jpg,317,267,111,254
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00251.jpg,676,250,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00351.jpg,238,265,111,254
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00261.jpg,675,250,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00361.jpg,122,268,111,258
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00271.jpg,675,250,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00371.jpg,87,254,111,266
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00281.jpg,675,250,88,211,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00381.jpg,74,256,111,267
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00291.jpg,656,256,92,210,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00391.jpg,76,272,111,254
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00301.jpg,620,263,95,210,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00401.jpg,78,294,111,235
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00311.jpg,561,260,99,213,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00411.jpg,90,291,111,235
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00321.jpg,471,266,106,222,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00421.jpg,100,260,111,267
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00331.jpg,387,263,110,245,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00431.jpg,108,271,111,271
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00341.jpg,317,267,111,254,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00441.jpg,117,253,111,271
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00351.jpg,238,265,111,254,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00451.jpg,125,257,111,271
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00361.jpg,122,268,111,258,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00461.jpg,132,259,111,270
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00371.jpg,87,254,111,266,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00471.jpg,134,265,111,265
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00381.jpg,74,256,111,267,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00481.jpg,135,270,111,262
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00391.jpg,76,272,111,254,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00491.jpg,129,269,111,263
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00401.jpg,78,294,111,235,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00501.jpg,97,263,110,270
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00411.jpg,90,291,111,235,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00511.jpg,68,260,110,276
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00421.jpg,100,260,111,267,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00521.jpg,61,267,110,275
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00431.jpg,108,271,111,271,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00531.jpg,71,269,110,271
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00441.jpg,117,253,111,271,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00541.jpg,87,271,110,271
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00451.jpg,125,257,111,271,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00551.jpg,102,273,111,271
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00461.jpg,132,259,111,270,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00561.jpg,118,274,111,271
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00471.jpg,134,265,111,265,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00571.jpg,128,274,111,271
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00481.jpg,135,270,111,262,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00581.jpg,130,274,111,271
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00491.jpg,129,269,111,263,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing1/img/00591.jpg,141,277,111,271
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00001.jpg,594,182,87,227,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00101.jpg,565,189,87,234
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00011.jpg,592,178,87,234,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00111.jpg,561,190,87,234
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00021.jpg,589,182,87,234,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00121.jpg,563,190,87,234
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00031.jpg,584,185,87,234,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00131.jpg,563,189,87,234
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00041.jpg,582,186,87,234,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00141.jpg,556,187,87,234
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00051.jpg,582,186,87,234,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00151.jpg,553,186,87,234
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00061.jpg,581,186,87,234,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00161.jpg,557,186,87,235
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00071.jpg,579,186,87,234,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00171.jpg,559,187,87,235
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00081.jpg,575,187,87,234,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00181.jpg,559,188,87,235
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00091.jpg,571,188,87,234,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00191.jpg,557,190,87,235
/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00101.jpg,565,189,87,234,/mnt/hdd1/users/aktgpt/datasets/template_matching/TinyTLP/Boxing2/img/00201.jpg,553,192,87,235
