template_path,template_x,template_y,template_w,template_h,query_path,query_x,query_y,query_w,query_h,BC,DEF,FM,IPR,IV,LR,MB,OCC,OPR,OV,SV
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FaceOcc2/img/0231.jpg,130,51,74,97,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FaceOcc2/img/0256.jpg,122,47,80,102,0,0,0,1,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FaceOcc2/img/0041.jpg,110,58,71,97,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FaceOcc2/img/0066.jpg,123,48,76,102,0,0,0,1,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FaceOcc2/img/0028.jpg,120,51,73,101,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FaceOcc2/img/0053.jpg,104,48,74,108,0,0,0,1,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Fish/img/0135.jpg,119,61,64,94,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Fish/img/0160.jpg,114,70,65,85,0,0,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Fish/img/0201.jpg,81,79,63,88,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Fish/img/0226.jpg,108,74,65,87,0,0,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Fish/img/0328.jpg,152,74,69,88,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Fish/img/0353.jpg,146,80,69,86,0,0,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FleetFace/img/0033.jpg,271,133,114,141,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FleetFace/img/0058.jpg,259,116,97,128,0,1,1,1,0,0,1,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FleetFace/img/0048.jpg,295,86,103,128,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FleetFace/img/0073.jpg,259,95,94,128,0,1,1,1,0,0,1,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FleetFace/img/0503.jpg,199,149,157,154,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/FleetFace/img/0528.jpg,178,175,157,154,0,1,1,1,0,0,1,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Football/img/0062.jpg,278,60,34,44,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Football/img/0087.jpg,322,28,36,46,1,0,0,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Football/img/0216.jpg,330,74,36,45,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Football/img/0241.jpg,325,76,36,51,1,0,0,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Football/img/0293.jpg,303,97,36,46,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Football/img/0318.jpg,276,23,37,48,1,0,0,1,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Football1/img/0035.jpg,102,62,26,43,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Football1/img/0060.jpg,225,69,28,43,1,0,0,1,0,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Football1/img/0044.jpg,143,46,29,43,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Football1/img/0069.jpg,258,101,31,43,1,0,0,1,0,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Football1/img/0040.jpg,123,66,26,43,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Football1/img/0065.jpg,252,94,29,40,1,0,0,1,0,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman1/img/0214.jpg,216,59,41,55,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman1/img/0239.jpg,174,71,41,55,0,0,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman1/img/0035.jpg,211,59,23,29,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman1/img/0060.jpg,189,54,30,36,0,0,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman1/img/0227.jpg,217,69,41,55,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman1/img/0252.jpg,170,71,37,47,0,0,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman3/img/0101.jpg,153,59,12,17,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman3/img/0126.jpg,156,63,14,18,0,0,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman3/img/0431.jpg,75,26,43,55,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman3/img/0456.jpg,25,9,45,53,0,0,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman3/img/0131.jpg,153,60,15,18,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman3/img/0156.jpg,136,56,15,21,0,0,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman4/img/0257.jpg,70,50,31,39,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman4/img/0282.jpg,1,47,15,34,0,0,0,1,0,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman4/img/0005.jpg,132,83,15,16,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman4/img/0030.jpg,164,75,13,15,0,0,0,1,0,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman4/img/0218.jpg,103,60,24,31,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Freeman4/img/0243.jpg,50,105,33,32,0,0,0,1,0,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Girl/img/0255.jpg,50,18,34,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Girl/img/0280.jpg,54,22,31,35,0,0,0,1,0,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Girl/img/0398.jpg,53,25,34,45,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Girl/img/0423.jpg,45,28,32,35,0,0,0,1,0,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Girl/img/0359.jpg,30,18,41,48,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Girl/img/0384.jpg,56,8,47,49,0,0,0,1,0,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Girl2/img/0795.jpg,328,37,37,129,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Girl2/img/0820.jpg,293,41,35,127,0,1,0,0,0,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Girl2/img/0393.jpg,342,111,46,190,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Girl2/img/0418.jpg,283,125,46,187,0,1,0,0,0,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Girl2/img/0207.jpg,310,150,39,158,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Girl2/img/0232.jpg,311,154,42,162,0,1,0,0,0,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Gym/img/0015.jpg,163,69,49,130,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Gym/img/0040.jpg,171,70,48,131,0,1,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Gym/img/0554.jpg,199,70,56,125,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Gym/img/0579.jpg,198,62,44,118,0,1,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Gym/img/0461.jpg,197,64,28,137,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Gym/img/0486.jpg,213,76,30,129,0,1,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human2/img/0864.jpg,217,225,92,295,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human2/img/0889.jpg,173,207,96,327,0,0,0,0,1,0,1,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human2/img/0743.jpg,181,233,80,264,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human2/img/0768.jpg,179,224,94,326,0,0,0,0,1,0,1,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human2/img/0564.jpg,100,235,76,235,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human2/img/0589.jpg,101,236,76,214,0,0,0,0,1,0,1,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human4/img/0096.jpg,177,226,38,82,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human4/img/0121.jpg,186,234,38,82,0,1,0,0,1,0,0,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human4/img/0485.jpg,440,207,21,52,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human4/img/0510.jpg,407,209,21,52,0,1,0,0,1,0,0,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human4/img/0407.jpg,424,209,26,58,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human4/img/0432.jpg,417,202,21,52,0,1,0,0,1,0,0,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human6/img/0231.jpg,210,341,47,148,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human6/img/0256.jpg,252,293,61,187,0,1,1,0,0,0,0,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human6/img/0749.jpg,153,285,47,140,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human6/img/0774.jpg,158,300,47,140,0,1,1,0,0,0,0,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human6/img/0655.jpg,240,308,55,164,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human6/img/0680.jpg,328,289,47,158,0,1,1,0,0,0,0,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human7/img/0171.jpg,188,88,24,70,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human7/img/0196.jpg,99,92,24,70,0,1,1,0,1,0,1,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human7/img/0029.jpg,101,121,32,94,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human7/img/0054.jpg,83,111,29,81,0,1,1,0,1,0,1,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human7/img/0036.jpg,97,110,30,89,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human7/img/0061.jpg,130,105,29,81,0,1,1,0,1,0,1,1,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human8/img/0013.jpg,127,103,27,86,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human8/img/0038.jpg,155,98,22,69,0,1,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human8/img/0032.jpg,150,101,25,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human8/img/0057.jpg,175,102,20,63,0,1,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human8/img/0071.jpg,185,104,20,59,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human8/img/0096.jpg,203,105,19,55,0,1,0,0,1,0,0,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human9/img/0187.jpg,116,107,19,57,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human9/img/0212.jpg,124,91,19,57,0,1,1,0,1,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human9/img/0243.jpg,147,125,17,51,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human9/img/0268.jpg,136,87,15,51,0,1,1,0,1,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human9/img/0086.jpg,144,95,23,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Human9/img/0111.jpg,145,79,21,66,0,1,1,0,1,0,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Ironman/img/0028.jpg,186,33,47,55,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Ironman/img/0053.jpg,269,44,40,46,1,0,1,1,1,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Ironman/img/0066.jpg,341,18,43,44,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Ironman/img/0091.jpg,347,44,41,47,1,0,1,1,1,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Ironman/img/0045.jpg,219,70,45,41,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Ironman/img/0070.jpg,354,32,43,49,1,0,1,1,1,1,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jogging1/img/0062.jpg,106,95,25,107,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jogging1/img/0087.jpg,108,86,29,112,0,1,0,0,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jogging1/img/0134.jpg,128,102,23,112,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jogging1/img/0159.jpg,125,88,29,111,0,1,0,0,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jogging1/img/0028.jpg,107,107,22,100,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jogging1/img/0053.jpg,84,99,22,96,0,1,0,0,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jogging2/img/0108.jpg,178,71,33,120,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jogging2/img/0133.jpg,181,86,34,125,0,1,0,0,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jogging2/img/0044.jpg,169,86,28,114,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jogging2/img/0069.jpg,179,81,31,116,0,1,0,0,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jogging2/img/0128.jpg,174,80,34,125,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jogging2/img/0153.jpg,187,85,35,125,0,1,0,0,0,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jump/img/0092.jpg,211,125,58,27,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jump/img/0117.jpg,230,79,48,87,0,1,1,1,0,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jump/img/0089.jpg,211,127,55,25,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jump/img/0114.jpg,230,79,44,82,0,1,1,1,0,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jump/img/0062.jpg,182,110,33,55,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jump/img/0087.jpg,219,132,49,25,0,1,1,1,0,0,1,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jumping/img/0225.jpg,154,137,35,33,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jumping/img/0250.jpg,182,86,37,35,0,0,1,0,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jumping/img/0283.jpg,125,144,38,36,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jumping/img/0308.jpg,145,112,33,31,0,0,1,0,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jumping/img/0121.jpg,130,92,38,37,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Jumping/img/0146.jpg,150,119,40,38,0,0,1,0,0,0,1,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/KiteSurf/img/0052.jpg,197,91,23,22,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/KiteSurf/img/0077.jpg,221,88,19,24,0,0,0,1,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/KiteSurf/img/0013.jpg,186,73,23,30,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/KiteSurf/img/0038.jpg,126,20,23,24,0,0,0,1,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/KiteSurf/img/0041.jpg,144,58,23,22,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/KiteSurf/img/0066.jpg,224,114,19,24,0,0,0,1,1,0,0,1,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Lemming/img/1283.jpg,259,69,69,122,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Lemming/img/1308.jpg,321,180,61,124,0,0,1,0,1,0,0,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Lemming/img/0710.jpg,130,91,85,159,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Lemming/img/0735.jpg,336,200,70,123,0,0,1,0,1,0,0,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Lemming/img/0649.jpg,161,267,78,125,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Lemming/img/0674.jpg,372,249,74,128,0,0,1,0,1,0,0,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Liquor/img/0318.jpg,251,142,73,210,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Liquor/img/0343.jpg,205,70,60,187,1,0,1,0,1,0,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Liquor/img/1701.jpg,149,142,62,180,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Liquor/img/1726.jpg,149,142,62,180,1,0,1,0,1,0,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Liquor/img/1249.jpg,253,127,67,193,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Liquor/img/1274.jpg,253,127,67,193,1,0,1,0,1,0,1,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Man/img/0051.jpg,139,54,26,39,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Man/img/0076.jpg,142,54,26,39,0,0,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Man/img/0106.jpg,86,52,26,39,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Man/img/0131.jpg,71,51,26,39,0,0,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Man/img/0044.jpg,139,54,26,39,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Man/img/0069.jpg,140,54,26,39,0,0,0,0,1,0,0,0,0,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Matrix/img/0024.jpg,325,26,37,47,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Matrix/img/0049.jpg,322,10,42,51,1,0,1,1,1,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Matrix/img/0059.jpg,296,6,53,59,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Matrix/img/0084.jpg,320,164,61,79,1,0,1,1,1,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Matrix/img/0032.jpg,357,22,40,43,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Matrix/img/0057.jpg,302,19,50,52,1,0,1,1,1,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Mhyang/img/1257.jpg,130,66,64,64,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Mhyang/img/1282.jpg,46,53,67,69,1,1,0,0,1,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Mhyang/img/1137.jpg,174,32,80,91,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Mhyang/img/1162.jpg,82,42,72,89,1,1,0,0,1,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Mhyang/img/0442.jpg,198,35,74,85,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Mhyang/img/0467.jpg,125,33,74,88,1,1,0,0,1,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/MotorRolling/img/0052.jpg,201,190,69,74,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/MotorRolling/img/0077.jpg,365,26,114,113,1,0,1,1,1,1,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/MotorRolling/img/0012.jpg,134,7,114,114,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/MotorRolling/img/0037.jpg,182,120,81,94,1,0,1,1,1,1,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/MotorRolling/img/0039.jpg,185,126,78,88,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/MotorRolling/img/0064.jpg,280,229,85,82,1,0,1,1,1,1,1,0,0,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/MountainBike/img/0130.jpg,300,85,63,72,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/MountainBike/img/0155.jpg,291,100,77,73,1,0,0,1,0,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/MountainBike/img/0131.jpg,303,88,63,70,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/MountainBike/img/0156.jpg,290,98,76,75,1,0,0,1,0,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/MountainBike/img/0113.jpg,304,79,63,63,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/MountainBike/img/0138.jpg,297,91,72,75,1,0,0,1,0,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Panda/img/0613.jpg,149,74,28,21,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Panda/img/0638.jpg,118,70,26,17,0,1,0,1,0,1,0,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Panda/img/0625.jpg,134,70,31,23,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Panda/img/0650.jpg,108,65,25,17,0,1,0,1,0,1,0,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Panda/img/0952.jpg,96,164,29,21,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Panda/img/0977.jpg,131,186,41,32,0,1,0,1,0,1,0,1,1,1,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/RedTeam/img/1105.jpg,257,157,21,13,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/RedTeam/img/1130.jpg,267,164,21,13,0,0,0,1,0,1,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/RedTeam/img/0699.jpg,170,126,42,21,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/RedTeam/img/0724.jpg,168,135,34,19,0,0,0,1,0,1,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/RedTeam/img/0113.jpg,186,92,37,18,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/RedTeam/img/0138.jpg,185,91,36,18,0,0,0,1,0,1,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Shaking/img/0002.jpg,225,141,58,64,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Shaking/img/0027.jpg,196,104,58,65,1,0,0,1,1,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Shaking/img/0130.jpg,255,65,66,67,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Shaking/img/0155.jpg,250,67,73,64,1,0,0,1,1,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Shaking/img/0220.jpg,226,105,68,75,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Shaking/img/0245.jpg,232,54,86,100,1,0,0,1,1,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Singer1/img/0054.jpg,184,72,81,237,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Singer1/img/0079.jpg,226,79,72,214,0,0,0,0,1,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Singer1/img/0224.jpg,339,103,41,121,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Singer1/img/0249.jpg,342,107,34,109,0,0,0,0,1,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Singer1/img/0225.jpg,340,103,40,119,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Singer1/img/0250.jpg,339,108,36,108,0,0,0,0,1,0,0,1,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Singer2/img/0126.jpg,376,122,70,125,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Singer2/img/0151.jpg,376,125,73,130,1,1,0,1,1,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Singer2/img/0130.jpg,372,117,68,123,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Singer2/img/0155.jpg,375,126,73,130,1,1,0,1,1,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Singer2/img/0053.jpg,328,134,67,121,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Singer2/img/0078.jpg,363,139,60,107,1,1,0,1,1,0,0,0,1,0,0
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skater/img/0068.jpg,87,69,77,116,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skater/img/0093.jpg,105,65,63,119,0,1,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skater/img/0123.jpg,112,44,53,133,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skater/img/0148.jpg,125,35,67,148,0,1,0,1,0,0,0,0,1,0,1
/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skater/img/0038.jpg,147,78,58,129,/mnt/hdd1/users/aktgpt/datasets/template_matching/BBS/Skater/img/0063.jpg,111,62,50,121,0,1,0,1,0,0,0,0,1,0,1
